SPECIES_TYPE,DATA_SOURCE,TXP,VARIANT_CLASS,CANCER_TYPE,ANY_REGION_DUPLICATED,PYCLONECLONAL_SC,OVERALL_TIMING,SPECIES,SCORE_THRESHOLD,DRIVERMUT,MUTANT_EXPRESSED,NUM_MUTS,NUM_ROWS
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDC14B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDC16,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDC34,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDH20,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDK4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDK8,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDK9,MC3,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CDKN2A,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CHD6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CHD7,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CHIA,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CHL1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CHRNB1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CIT,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CLEC10A,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CLEC4A,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CLIC6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CNTN4,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CNTN5,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CNTN6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,COL4A1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,COL6A3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,COPZ1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CP,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CPXM1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CPXM2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CRADD,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CREB5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CRMP1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CRY1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CRYL1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CSE1L,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CSF1R,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CSNK1G3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CTDSP1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CTNND1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CTSG,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CWC27,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYB5D2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYB5R4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP19A1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP24A1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP26A1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP2C8,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP2C9,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP4F11,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP4F12,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP4F22,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,CYP4V2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DAPK1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DAPK2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DCC,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DCLK2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DCN,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DDX39A,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DES,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DHX30,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DHX38,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DMPK,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DNAH2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DNAH9,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DNAJC10,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DNM2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DNMT3A,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DPEP1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DPYD,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DPYS,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DPYSL3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DUOX1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DUSP4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DUSP6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,DYNC1H1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EBF1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ECEL1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EFTUD2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EGLN2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EGR1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EHF,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EIF1B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EIF4A2,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ENO3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ENPP6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ENTHD1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHA10,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHA2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHA3,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHA4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHA7,,,-,7,7
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHB1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPHX1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EPS8,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ERBB2,MC3,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ERBB4,,,-,3,3
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ESD,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ESRP1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ESRP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ETV6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,EXO1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,F13A1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FABP3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FAP,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FASN,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FBP1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FCGRT,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FCN1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FGF9,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FKBP5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FLNB,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FLRT3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FLT1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FOXS1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,FRMD3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GABBR2,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GABRB3,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GABRD,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GABRP,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GALK2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GALNT10,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GALNT14,,,-,3,3
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GALNT15,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GALNT6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GALNT8,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GBE1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GBP4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GBP5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GBP6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GCAT,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GDA,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GDAP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GDF9,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GGH,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GIMAP4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GJB4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GJB7,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GLDC,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GNA11,MC3,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GNB5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GNGT1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GOT2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GPD1L,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRAP2,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRB7,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRIA1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRID1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRIK4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRIN2D,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GRIN3A,,,-,3,3
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,GSK3B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HABP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HARS2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HAVCR1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HDAC2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HDAC3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HDC,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HERC2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HEXA,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HFM1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HIST1H1T,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HIST1H2AC,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HIST1H2AE,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HIST1H4H,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HK3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HNRNPM,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HOXB4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HPGDS,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HPX,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HS3ST3A1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HS3ST5,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HSD17B14,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HSPA4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HSPA4L,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HSPD1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,HSPH1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,IFNE,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,IFNG,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,IGFBP3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,IL10,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,IL5RA,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ILF3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ING4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,INSR,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ITGA2B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ITGA8,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ITGB3,MC3,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ITK,,,-,3,3
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,ITPR3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,JMJD7-PLA2G4B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KANK2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KARS,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KCNJ6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KDELC2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KDM2B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KIF1C,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KL,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLB,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLF11,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLF3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLHL3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLK10,MC3,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLK13,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLK8,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KLKB1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KPNA1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KRAS,MC3,,-,7,7
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,KRAS,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LARS,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LCP1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LGR5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LIG1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LIN7A,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LMAN1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LNPEP,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LOXL2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LRRC16A,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LRRC4B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LRRC4C,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LTF,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,LYPD2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAN2A1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAN2B1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAP2K1,,,-,3,3
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAP3K13,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAP3K9,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAP4K1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MASP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MATK,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MAX,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MELK,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MICAL3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MICALL1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MINK1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MME,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MMP13,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MMP17,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MMP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MPPED2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MUT,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MVK,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MX2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MYLK2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,MYLK4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NAALAD2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NBEA,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NCBP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NCF4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NEDD4,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NEK10,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NF1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NF2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NFATC1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NFATC2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NFATC2IP,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NID1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NLGN2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NLN,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NNMT,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NOS1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NOS3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NPM2,MC3,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NR4A3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NRP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NRXN3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NSUN6,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NTMT1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NTNG1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NTRK2,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NTRK3,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,NUDT5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,OARD1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,OAS2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,OLR1,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,OS9,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,OSCAR,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,OXSM,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,P2RX5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PAFAH1B2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PAM,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PARD3B,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PARP3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PAX5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PC,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PCDHA11,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PCDHA2,,,-,3,3
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PCDHA4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PCDHA5,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PCSK5,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PCSK7,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDCD4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDE4D,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDE5A,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDE6G,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDHX,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDIA3,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDK1,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PDP2,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PECR,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PEX5L,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PFKFB4,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PFKL,,,-,2,2
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PFKP,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PGLS,,,-,1,1
gene,Tx,Y,Missense_Mutation,LUAD,-,early,unknown,PHKG1,,,-,1,1
